recruitment_fact_id,candidate_id,job_role_id,application_date,recruitment_source,stage,interview_score,offer_status,hired_flag,time_to_hire_days,score_band,fast_hire_flag,time_to_hire_category,high_quality_candidate,offer_accepted,hiring_efficiency_score,source_rank,candidate_status,hiring_delay_flag
186,CAND000186,46,2023-01-11,AGENCY,HIRED,4.96,OFFERED,1,13,Excellent,1,Fast,1,1,100.0,4.0,Hired,0
187,CAND000187,59,2025-06-03,REFERRAL,HIRED,1.48,OFFERED,1,49,Poor,0,Slow,0,1,73.2,2.0,Hired,1
188,CAND000188,41,2025-01-22,NAUKRI,INTERVIEW,4.3,HOLD,0,11,Excellent,1,Fast,1,0,100.0,6.0,On Hold,0
189,CAND000189,87,2024-11-19,LINKEDIN,INTERVIEW,3.39,REJECTED,0,55,Good,0,Slow,0,0,95.85,1.0,Rejected,1
190,CAND000190,35,2024-11-20,NAUKRI,INTERVIEW,4.99,HOLD,0,9,Excellent,1,Fast,1,0,100.0,6.0,On Hold,0
191,CAND000191,13,2025-06-11,LINKEDIN,HIRED,4.58,OFFERED,1,43,Excellent,0,Slow,1,1,100.0,1.0,Hired,1
192,CAND000192,56,2024-09-26,COMPANY WEBSITE,INTERVIEW,4.55,REJECTED,0,31,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
193,CAND000193,42,2024-06-04,LINKEDIN,HIRED,3.94,OFFERED,1,40,Good,0,Slow,0,1,100.0,1.0,Hired,1
194,CAND000194,38,2023-11-24,REFERRAL,APPLIED,1.2,REJECTED,0,24,Poor,0,Normal,0,0,94.0,2.0,Rejected,0
195,CAND000195,48,2025-08-30,COMPANY WEBSITE,INTERVIEW,4.97,HOLD,0,56,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
196,CAND000196,62,2023-12-15,REFERRAL,INTERVIEW,3.29,HOLD,0,46,Good,0,Slow,0,0,100.0,2.0,On Hold,1
197,CAND000197,77,2023-08-04,REFERRAL,INTERVIEW,4.4,REJECTED,0,54,Excellent,0,Slow,1,0,100.0,2.0,Rejected,1
198,CAND000198,45,2023-12-22,REFERRAL,APPLIED,1.76,REJECTED,0,11,Poor,1,Fast,0,0,100.0,2.0,Rejected,0
199,CAND000199,58,2025-01-30,REFERRAL,HIRED,4.3,OFFERED,1,16,Excellent,0,Normal,1,1,100.0,2.0,Hired,0
200,CAND000200,53,2023-03-23,COMPANY WEBSITE,HIRED,4.33,OFFERED,1,35,Excellent,0,Slow,1,1,100.0,3.0,Hired,1
201,CAND000201,96,2025-12-05,REFERRAL,INTERVIEW,3.24,HOLD,0,46,Good,0,Slow,0,0,100.0,2.0,On Hold,1
202,CAND000202,64,2025-05-05,CAMPUS,APPLIED,1.51,HOLD,0,25,Poor,0,Normal,0,0,97.65,5.0,On Hold,0
203,CAND000203,74,2025-09-20,COMPANY WEBSITE,HIRED,1.72,OFFERED,1,43,Poor,0,Slow,0,1,82.8,3.0,Hired,1
204,CAND000204,20,2024-04-28,NAUKRI,INTERVIEW,2.2,HOLD,0,23,Average,0,Normal,0,0,100.0,6.0,On Hold,0
205,CAND000205,17,2025-06-04,LINKEDIN,HIRED,3.48,OFFERED,1,24,Good,0,Normal,0,1,100.0,1.0,Hired,0
206,CAND000206,64,2024-11-17,CAMPUS,HIRED,4.0,OFFERED,1,41,Excellent,0,Slow,1,1,100.0,5.0,Hired,1
207,CAND000207,7,2023-01-29,REFERRAL,INTERVIEW,2.29,HOLD,0,21,Average,0,Normal,0,0,100.0,2.0,On Hold,0
208,CAND000208,75,2024-07-23,NAUKRI,HIRED,2.09,OFFERED,1,35,Average,0,Slow,0,1,96.35,6.0,Hired,1
209,CAND000209,99,2024-02-01,LINKEDIN,HIRED,3.11,OFFERED,1,35,Good,0,Slow,0,1,100.0,1.0,Hired,1
210,CAND000210,32,2025-08-31,COMPANY WEBSITE,APPLIED,1.53,HOLD,0,9,Poor,1,Fast,0,0,100.0,3.0,On Hold,0
211,CAND000211,56,2025-09-15,CAMPUS,HIRED,2.68,OFFERED,1,26,Average,0,Normal,0,1,100.0,5.0,Hired,0
212,CAND000212,69,2024-07-23,COMPANY WEBSITE,APPLIED,1.92,REJECTED,0,41,Poor,0,Slow,0,0,87.8,3.0,Rejected,1
213,CAND000213,24,2024-05-06,REFERRAL,APPLIED,1.74,REJECTED,0,23,Poor,0,Normal,0,0,100.0,2.0,Rejected,0
214,CAND000214,79,2025-11-16,AGENCY,INTERVIEW,4.04,HOLD,0,9,Excellent,1,Fast,1,0,100.0,4.0,On Hold,0
215,CAND000215,44,2024-11-23,COMPANY WEBSITE,HIRED,3.47,OFFERED,1,52,Good,0,Slow,0,1,100.0,3.0,Hired,1
216,CAND000216,78,2024-03-30,LINKEDIN,INTERVIEW,3.74,HOLD,0,42,Good,0,Slow,0,0,100.0,1.0,On Hold,1
217,CAND000217,60,2024-12-26,AGENCY,INTERVIEW,2.08,HOLD,0,30,Average,0,Normal,0,0,100.0,4.0,On Hold,0
218,CAND000218,77,2024-12-21,CAMPUS,INTERVIEW,3.72,HOLD,0,24,Good,0,Normal,0,0,100.0,5.0,On Hold,0
219,CAND000219,38,2023-01-11,CAMPUS,INTERVIEW,4.44,REJECTED,0,44,Excellent,0,Slow,1,0,100.0,5.0,Rejected,1
220,CAND000220,11,2023-08-02,REFERRAL,HIRED,1.97,OFFERED,1,52,Poor,0,Slow,0,1,77.55,2.0,Hired,1
221,CAND000221,54,2023-04-02,COMPANY WEBSITE,INTERVIEW,3.24,HOLD,0,38,Good,0,Slow,0,0,100.0,3.0,On Hold,1
222,CAND000222,97,2023-01-02,LINKEDIN,HIRED,4.53,OFFERED,1,36,Excellent,0,Slow,1,1,100.0,1.0,Hired,1
223,CAND000223,26,2025-07-06,NAUKRI,INTERVIEW,3.27,HOLD,0,52,Good,0,Slow,0,0,97.05,6.0,On Hold,1
224,CAND000224,98,2023-04-16,COMPANY WEBSITE,INTERVIEW,4.81,REJECTED,0,9,Excellent,1,Fast,1,0,100.0,3.0,Rejected,0
225,CAND000225,9,2025-02-12,LINKEDIN,HIRED,3.45,OFFERED,1,47,Good,0,Slow,0,1,100.0,1.0,Hired,1
226,CAND000226,72,2023-04-21,REFERRAL,APPLIED,1.32,HOLD,0,26,Poor,0,Normal,0,0,93.8,2.0,On Hold,0
227,CAND000227,58,2023-01-22,NAUKRI,INTERVIEW,3.57,HOLD,0,47,Good,0,Slow,0,0,100.0,6.0,On Hold,1
228,CAND000228,75,2025-09-04,AGENCY,APPLIED,1.99,HOLD,0,19,Poor,0,Normal,0,0,100.0,4.0,On Hold,0
229,CAND000229,19,2025-01-19,COMPANY WEBSITE,APPLIED,1.73,REJECTED,0,59,Poor,0,Slow,0,0,66.95,3.0,Rejected,1
230,CAND000230,44,2025-07-02,REFERRAL,INTERVIEW,2.33,REJECTED,0,47,Average,0,Slow,0,0,87.95,2.0,Rejected,1
231,CAND000231,74,2025-01-24,REFERRAL,APPLIED,1.29,HOLD,0,21,Poor,0,Normal,0,0,98.35,2.0,On Hold,0
232,CAND000232,49,2025-05-11,CAMPUS,INTERVIEW,2.66,HOLD,0,30,Average,0,Normal,0,0,100.0,5.0,On Hold,0
233,CAND000233,92,2024-06-15,COMPANY WEBSITE,INTERVIEW,4.47,HOLD,0,38,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
234,CAND000234,98,2024-07-31,NAUKRI,INTERVIEW,2.69,HOLD,0,48,Average,0,Slow,0,0,92.35,6.0,On Hold,1
235,CAND000235,58,2024-09-28,COMPANY WEBSITE,HIRED,3.49,OFFERED,1,46,Good,0,Slow,0,1,100.0,3.0,Hired,1
236,CAND000236,97,2025-05-16,NAUKRI,HIRED,4.64,OFFERED,1,29,Excellent,0,Normal,1,1,100.0,6.0,Hired,0
237,CAND000237,78,2023-01-02,CAMPUS,APPLIED,1.28,HOLD,0,47,Poor,0,Slow,0,0,72.2,5.0,On Hold,1
238,CAND000238,14,2024-05-18,LINKEDIN,INTERVIEW,3.37,HOLD,0,12,Good,1,Fast,0,0,100.0,1.0,On Hold,0
239,CAND000239,28,2023-03-07,REFERRAL,APPLIED,1.04,REJECTED,0,7,Poor,1,Fast,0,0,100.0,2.0,Rejected,0
240,CAND000240,56,2023-10-28,REFERRAL,HIRED,1.29,OFFERED,1,20,Poor,0,Normal,0,1,99.35,2.0,Hired,0
241,CAND000241,10,2025-04-23,AGENCY,INTERVIEW,2.72,REJECTED,0,26,Average,0,Normal,0,0,100.0,4.0,Rejected,0
242,CAND000242,1,2023-11-09,AGENCY,INTERVIEW,2.52,HOLD,0,49,Average,0,Slow,0,0,88.8,4.0,On Hold,1
243,CAND000243,76,2023-06-14,LINKEDIN,INTERVIEW,3.82,REJECTED,0,34,Good,0,Slow,0,0,100.0,1.0,Rejected,1
244,CAND000244,6,2024-09-11,REFERRAL,HIRED,1.14,OFFERED,1,20,Poor,0,Normal,0,1,97.1,2.0,Hired,0
245,CAND000245,37,2025-11-09,NAUKRI,INTERVIEW,3.56,REJECTED,0,41,Good,0,Slow,0,0,100.0,6.0,Rejected,1
246,CAND000246,59,2025-04-16,LINKEDIN,INTERVIEW,3.34,REJECTED,0,18,Good,0,Normal,0,0,100.0,1.0,Rejected,0
247,CAND000247,88,2023-05-06,NAUKRI,INTERVIEW,3.56,REJECTED,0,45,Good,0,Slow,0,0,100.0,6.0,Rejected,1
248,CAND000248,43,2025-07-07,COMPANY WEBSITE,APPLIED,1.56,REJECTED,0,51,Poor,0,Slow,0,0,72.4,3.0,Rejected,1
249,CAND000249,8,2023-05-09,CAMPUS,INTERVIEW,4.47,HOLD,0,28,Excellent,0,Normal,1,0,100.0,5.0,On Hold,0
250,CAND000250,55,2024-03-02,NAUKRI,INTERVIEW,2.99,REJECTED,0,23,Average,0,Normal,0,0,100.0,6.0,Rejected,0
251,CAND000251,47,2025-01-13,LINKEDIN,HIRED,1.45,OFFERED,1,31,Poor,0,Slow,0,1,90.75,1.0,Hired,1
252,CAND000252,1,2025-12-12,CAMPUS,APPLIED,1.43,REJECTED,0,34,Poor,0,Slow,0,0,87.45,5.0,Rejected,1
253,CAND000253,70,2024-07-28,LINKEDIN,INTERVIEW,2.63,HOLD,0,54,Average,0,Slow,0,0,85.44999999999999,1.0,On Hold,1
254,CAND000254,77,2024-05-03,REFERRAL,HIRED,3.6,OFFERED,1,44,Good,0,Slow,0,1,100.0,2.0,Hired,1
255,CAND000255,19,2024-02-01,LINKEDIN,INTERVIEW,2.74,HOLD,0,17,Average,0,Normal,0,0,100.0,1.0,On Hold,0
256,CAND000256,54,2024-03-30,LINKEDIN,INTERVIEW,2.3,HOLD,0,18,Average,0,Normal,0,0,100.0,1.0,On Hold,0
257,CAND000257,21,2025-04-07,CAMPUS,INTERVIEW,3.39,REJECTED,0,38,Good,0,Slow,0,0,100.0,5.0,Rejected,1
258,CAND000258,90,2025-05-16,AGENCY,INTERVIEW,3.48,HOLD,0,52,Good,0,Slow,0,0,100.0,4.0,On Hold,1
259,CAND000259,26,2023-11-24,NAUKRI,INTERVIEW,4.66,REJECTED,0,35,Excellent,0,Slow,1,0,100.0,6.0,Rejected,1
260,CAND000260,5,2023-10-31,CAMPUS,INTERVIEW,3.13,HOLD,0,21,Good,0,Normal,0,0,100.0,5.0,On Hold,0
261,CAND000261,70,2024-05-12,COMPANY WEBSITE,INTERVIEW,3.08,REJECTED,0,27,Good,0,Normal,0,0,100.0,3.0,Rejected,0
262,CAND000262,80,2024-02-03,LINKEDIN,INTERVIEW,4.71,REJECTED,0,21,Excellent,0,Normal,1,0,100.0,1.0,Rejected,0
263,CAND000263,86,2025-02-25,NAUKRI,INTERVIEW,2.94,REJECTED,0,54,Average,0,Slow,0,0,90.1,6.0,Rejected,1
264,CAND000264,27,2025-01-20,COMPANY WEBSITE,INTERVIEW,3.32,HOLD,0,48,Good,0,Slow,0,0,100.0,3.0,On Hold,1
265,CAND000265,2,2024-08-11,COMPANY WEBSITE,APPLIED,1.49,HOLD,0,17,Poor,0,Normal,0,0,100.0,3.0,On Hold,0
266,CAND000266,74,2025-11-28,CAMPUS,INTERVIEW,3.84,HOLD,0,55,Good,0,Slow,0,0,100.0,5.0,On Hold,1
267,CAND000267,56,2023-02-05,COMPANY WEBSITE,APPLIED,1.35,HOLD,0,7,Poor,1,Fast,0,0,100.0,3.0,On Hold,0
268,CAND000268,47,2025-06-09,CAMPUS,INTERVIEW,3.55,REJECTED,0,27,Good,0,Normal,0,0,100.0,5.0,Rejected,0
269,CAND000269,9,2025-11-15,LINKEDIN,HIRED,3.44,OFFERED,1,48,Good,0,Slow,0,1,100.0,1.0,Hired,1
270,CAND000270,80,2025-12-08,NAUKRI,HIRED,4.12,OFFERED,1,56,Excellent,0,Slow,1,1,100.0,6.0,Hired,1
271,CAND000271,60,2025-05-06,NAUKRI,INTERVIEW,3.5,HOLD,0,39,Good,0,Slow,0,0,100.0,6.0,On Hold,1
272,CAND000272,47,2024-04-27,COMPANY WEBSITE,INTERVIEW,2.89,REJECTED,0,27,Average,0,Normal,0,0,100.0,3.0,Rejected,0
273,CAND000273,37,2024-02-23,COMPANY WEBSITE,INTERVIEW,3.19,HOLD,0,16,Good,0,Normal,0,0,100.0,3.0,On Hold,0
274,CAND000274,57,2025-07-09,NAUKRI,INTERVIEW,3.39,REJECTED,0,24,Good,0,Normal,0,0,100.0,6.0,Rejected,0
275,CAND000275,39,2024-04-03,COMPANY WEBSITE,APPLIED,1.42,HOLD,0,32,Poor,0,Slow,0,0,89.3,3.0,On Hold,1
276,CAND000276,39,2024-09-12,AGENCY,APPLIED,1.34,HOLD,0,39,Poor,0,Slow,0,0,81.1,4.0,On Hold,1
277,CAND000277,8,2025-12-29,LINKEDIN,APPLIED,1.28,REJECTED,0,55,Poor,0,Slow,0,0,64.2,1.0,Rejected,1
278,CAND000278,60,2024-05-31,COMPANY WEBSITE,HIRED,3.56,OFFERED,1,14,Good,1,Fast,0,1,100.0,3.0,Hired,0
279,CAND000279,50,2023-03-08,AGENCY,HIRED,2.3,OFFERED,1,9,Average,1,Fast,0,1,100.0,4.0,Hired,0
280,CAND000280,87,2025-02-08,AGENCY,INTERVIEW,4.98,HOLD,0,29,Excellent,0,Normal,1,0,100.0,4.0,On Hold,0
281,CAND000281,22,2024-03-28,CAMPUS,INTERVIEW,3.76,HOLD,0,22,Good,0,Normal,0,0,100.0,5.0,On Hold,0
282,CAND000282,55,2025-06-30,COMPANY WEBSITE,INTERVIEW,2.2,HOLD,0,14,Average,1,Fast,0,0,100.0,3.0,On Hold,0
283,CAND000283,16,2023-08-25,COMPANY WEBSITE,HIRED,1.61,OFFERED,1,11,Poor,1,Fast,0,1,100.0,3.0,Hired,0
284,CAND000284,65,2023-10-13,CAMPUS,INTERVIEW,3.49,HOLD,0,24,Good,0,Normal,0,0,100.0,5.0,On Hold,0
285,CAND000285,32,2025-10-09,COMPANY WEBSITE,HIRED,1.64,OFFERED,1,20,Poor,0,Normal,0,1,100.0,3.0,Hired,0
286,CAND000286,66,2023-12-27,CAMPUS,INTERVIEW,4.75,REJECTED,0,15,Excellent,1,Fast,1,0,100.0,5.0,Rejected,0
287,CAND000287,52,2023-11-07,AGENCY,INTERVIEW,4.15,REJECTED,0,21,Excellent,0,Normal,1,0,100.0,4.0,Rejected,0
288,CAND000288,12,2024-07-14,NAUKRI,HIRED,4.27,OFFERED,1,41,Excellent,0,Slow,1,1,100.0,6.0,Hired,1
289,CAND000289,30,2023-05-14,REFERRAL,INTERVIEW,2.22,HOLD,0,15,Average,1,Fast,0,0,100.0,2.0,On Hold,0
290,CAND000290,66,2025-05-08,NAUKRI,INTERVIEW,2.38,REJECTED,0,26,Average,0,Normal,0,0,100.0,6.0,Rejected,0
291,CAND000291,25,2025-03-03,CAMPUS,INTERVIEW,2.25,HOLD,0,37,Average,0,Slow,0,0,96.75,5.0,On Hold,1
292,CAND000292,80,2025-04-01,AGENCY,INTERVIEW,2.27,HOLD,0,41,Average,0,Slow,0,0,93.05,4.0,On Hold,1
293,CAND000293,13,2024-04-26,CAMPUS,INTERVIEW,3.02,REJECTED,0,21,Good,0,Normal,0,0,100.0,5.0,Rejected,0
294,CAND000294,60,2025-11-01,COMPANY WEBSITE,HIRED,4.75,OFFERED,1,26,Excellent,0,Normal,1,1,100.0,3.0,Hired,0
295,CAND000295,63,2024-01-25,CAMPUS,INTERVIEW,3.48,HOLD,0,29,Good,0,Normal,0,0,100.0,5.0,On Hold,0
296,CAND000296,5,2025-02-16,LINKEDIN,INTERVIEW,2.94,REJECTED,0,56,Average,0,Slow,0,0,88.1,1.0,Rejected,1
297,CAND000297,79,2024-04-01,REFERRAL,APPLIED,1.57,HOLD,0,15,Poor,1,Fast,0,0,100.0,2.0,On Hold,0
298,CAND000298,7,2024-02-04,COMPANY WEBSITE,HIRED,3.04,OFFERED,1,45,Good,0,Slow,0,1,100.0,3.0,Hired,1
299,CAND000299,52,2025-03-30,COMPANY WEBSITE,INTERVIEW,4.39,REJECTED,0,56,Excellent,0,Slow,1,0,100.0,3.0,Rejected,1
300,CAND000300,63,2025-02-06,CAMPUS,INTERVIEW,2.47,HOLD,0,34,Average,0,Slow,0,0,100.0,5.0,On Hold,1
301,CAND000301,86,2024-05-24,NAUKRI,INTERVIEW,2.93,REJECTED,0,44,Average,0,Slow,0,0,99.95,6.0,Rejected,1
302,CAND000302,87,2025-06-19,LINKEDIN,APPLIED,1.05,HOLD,0,56,Poor,0,Slow,0,0,59.75,1.0,On Hold,1
303,CAND000303,82,2023-06-22,COMPANY WEBSITE,APPLIED,1.44,REJECTED,0,17,Poor,0,Normal,0,0,100.0,3.0,Rejected,0
304,CAND000304,55,2024-09-20,NAUKRI,APPLIED,1.6,HOLD,0,58,Poor,0,Slow,0,0,66.0,6.0,On Hold,1
305,CAND000305,99,2024-07-07,CAMPUS,INTERVIEW,4.57,HOLD,0,47,Excellent,0,Slow,1,0,100.0,5.0,On Hold,1
306,CAND000306,9,2024-02-29,LINKEDIN,INTERVIEW,2.75,HOLD,0,35,Average,0,Slow,0,0,100.0,1.0,On Hold,1
307,CAND000307,58,2023-08-20,CAMPUS,INTERVIEW,3.55,HOLD,0,40,Good,0,Slow,0,0,100.0,5.0,On Hold,1
308,CAND000308,72,2025-08-02,LINKEDIN,INTERVIEW,2.8,HOLD,0,51,Average,0,Slow,0,0,91.0,1.0,On Hold,1
309,CAND000309,44,2024-03-24,CAMPUS,APPLIED,1.15,HOLD,0,29,Poor,0,Normal,0,0,88.25,5.0,On Hold,0
310,CAND000310,51,2024-02-12,REFERRAL,INTERVIEW,4.83,REJECTED,0,27,Excellent,0,Normal,1,0,100.0,2.0,Rejected,0
311,CAND000311,100,2024-03-11,REFERRAL,INTERVIEW,4.14,REJECTED,0,57,Excellent,0,Slow,1,0,100.0,2.0,Rejected,1
312,CAND000312,5,2023-12-16,AGENCY,APPLIED,1.08,REJECTED,0,38,Poor,0,Slow,0,0,78.2,4.0,Rejected,1
313,CAND000313,95,2023-12-26,LINKEDIN,INTERVIEW,2.53,REJECTED,0,56,Average,0,Slow,0,0,81.94999999999999,1.0,Rejected,1
314,CAND000314,68,2023-06-18,LINKEDIN,INTERVIEW,2.91,HOLD,0,56,Average,0,Slow,0,0,87.65,1.0,On Hold,1
315,CAND000315,12,2025-02-08,AGENCY,INTERVIEW,3.33,HOLD,0,37,Good,0,Slow,0,0,100.0,4.0,On Hold,1
316,CAND000316,98,2024-06-06,NAUKRI,APPLIED,1.44,HOLD,0,24,Poor,0,Normal,0,0,97.6,6.0,On Hold,0
317,CAND000317,59,2025-04-25,COMPANY WEBSITE,INTERVIEW,3.45,REJECTED,0,28,Good,0,Normal,0,0,100.0,3.0,Rejected,0
318,CAND000318,85,2024-11-16,LINKEDIN,INTERVIEW,2.14,HOLD,0,38,Average,0,Slow,0,0,94.1,1.0,On Hold,1
319,CAND000319,12,2025-07-31,NAUKRI,INTERVIEW,4.02,REJECTED,0,27,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
320,CAND000320,46,2023-08-26,COMPANY WEBSITE,HIRED,2.28,OFFERED,1,28,Average,0,Normal,0,1,100.0,3.0,Hired,0
321,CAND000321,22,2025-05-09,CAMPUS,HIRED,1.66,OFFERED,1,35,Poor,0,Slow,0,1,89.9,5.0,Hired,1
322,CAND000322,27,2023-03-29,COMPANY WEBSITE,INTERVIEW,2.65,HOLD,0,43,Average,0,Slow,0,0,96.75,3.0,On Hold,1
323,CAND000323,3,2024-12-03,AGENCY,APPLIED,1.61,HOLD,0,36,Poor,0,Slow,0,0,88.15,4.0,On Hold,1
324,CAND000324,25,2023-05-16,NAUKRI,HIRED,1.04,OFFERED,1,7,Poor,1,Fast,0,1,100.0,6.0,Hired,0
325,CAND000325,65,2025-05-23,NAUKRI,INTERVIEW,2.24,REJECTED,0,27,Average,0,Normal,0,0,100.0,6.0,Rejected,0
326,CAND000326,91,2025-07-11,NAUKRI,INTERVIEW,2.5,REJECTED,0,15,Average,1,Fast,0,0,100.0,6.0,Rejected,0
327,CAND000327,90,2023-11-10,AGENCY,INTERVIEW,3.98,HOLD,0,20,Good,0,Normal,0,0,100.0,4.0,On Hold,0
328,CAND000328,20,2024-08-09,REFERRAL,INTERVIEW,2.22,REJECTED,0,25,Average,0,Normal,0,0,100.0,2.0,Rejected,0
329,CAND000329,4,2025-11-09,NAUKRI,HIRED,3.37,OFFERED,1,43,Good,0,Slow,0,1,100.0,6.0,Hired,1
330,CAND000330,21,2023-07-21,AGENCY,INTERVIEW,2.42,HOLD,0,51,Average,0,Slow,0,0,85.3,4.0,On Hold,1
331,CAND000331,71,2024-05-30,CAMPUS,INTERVIEW,3.89,REJECTED,0,43,Good,0,Slow,0,0,100.0,5.0,Rejected,1
332,CAND000332,4,2025-02-04,NAUKRI,INTERVIEW,4.22,REJECTED,0,37,Excellent,0,Slow,1,0,100.0,6.0,Rejected,1
333,CAND000333,49,2023-07-30,AGENCY,INTERVIEW,3.98,REJECTED,0,44,Good,0,Slow,0,0,100.0,4.0,Rejected,1
334,CAND000334,64,2023-01-19,CAMPUS,APPLIED,1.49,HOLD,0,55,Poor,0,Slow,0,0,67.35,5.0,On Hold,1
335,CAND000335,63,2025-02-01,COMPANY WEBSITE,INTERVIEW,4.07,HOLD,0,51,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
336,CAND000336,4,2024-10-21,REFERRAL,INTERVIEW,2.64,HOLD,0,20,Average,0,Normal,0,0,100.0,2.0,On Hold,0
337,CAND000337,9,2024-08-24,CAMPUS,INTERVIEW,3.26,REJECTED,0,16,Good,0,Normal,0,0,100.0,5.0,Rejected,0
338,CAND000338,94,2023-09-11,AGENCY,INTERVIEW,3.79,REJECTED,0,51,Good,0,Slow,0,0,100.0,4.0,Rejected,1
339,CAND000339,19,2024-06-30,AGENCY,HIRED,4.49,OFFERED,1,35,Excellent,0,Slow,1,1,100.0,4.0,Hired,1
340,CAND000340,49,2025-07-05,NAUKRI,INTERVIEW,3.82,HOLD,0,32,Good,0,Slow,0,0,100.0,6.0,On Hold,1
341,CAND000341,39,2025-10-06,REFERRAL,INTERVIEW,4.12,REJECTED,0,42,Excellent,0,Slow,1,0,100.0,2.0,Rejected,1
342,CAND000342,54,2024-11-16,COMPANY WEBSITE,HIRED,1.54,OFFERED,1,37,Poor,0,Slow,0,1,86.1,3.0,Hired,1
343,CAND000343,89,2024-07-01,CAMPUS,HIRED,2.13,OFFERED,1,48,Average,0,Slow,0,1,83.95,5.0,Hired,1
344,CAND000344,7,2023-06-12,COMPANY WEBSITE,INTERVIEW,2.0,HOLD,0,22,Average,0,Normal,0,0,100.0,3.0,On Hold,0
345,CAND000345,89,2023-07-24,AGENCY,APPLIED,1.63,REJECTED,0,42,Poor,0,Slow,0,0,82.45,4.0,Rejected,1
346,CAND000346,82,2023-09-07,REFERRAL,INTERVIEW,2.38,HOLD,0,56,Average,0,Slow,0,0,79.69999999999999,2.0,On Hold,1
347,CAND000347,70,2024-09-30,NAUKRI,INTERVIEW,4.85,REJECTED,0,21,Excellent,0,Normal,1,0,100.0,6.0,Rejected,0
348,CAND000348,21,2024-05-06,AGENCY,HIRED,2.98,OFFERED,1,27,Average,0,Normal,0,1,100.0,4.0,Hired,0
349,CAND000349,87,2025-09-10,LINKEDIN,INTERVIEW,2.23,REJECTED,0,27,Average,0,Normal,0,0,100.0,1.0,Rejected,0
350,CAND000350,61,2024-02-29,LINKEDIN,INTERVIEW,3.88,REJECTED,0,48,Good,0,Slow,0,0,100.0,1.0,Rejected,1
351,CAND000351,33,2024-08-15,CAMPUS,INTERVIEW,4.44,HOLD,0,49,Excellent,0,Slow,1,0,100.0,5.0,On Hold,1
352,CAND000352,49,2024-06-12,NAUKRI,APPLIED,1.9,HOLD,0,40,Poor,0,Slow,0,0,88.5,6.0,On Hold,1
353,CAND000353,5,2023-01-22,LINKEDIN,APPLIED,1.39,REJECTED,0,22,Poor,0,Normal,0,0,98.85,1.0,Rejected,0
354,CAND000354,39,2024-08-10,AGENCY,INTERVIEW,2.42,REJECTED,0,41,Average,0,Slow,0,0,95.3,4.0,Rejected,1
355,CAND000355,49,2025-08-17,CAMPUS,INTERVIEW,3.18,REJECTED,0,10,Good,1,Fast,0,0,100.0,5.0,Rejected,0
356,CAND000356,86,2024-01-11,CAMPUS,HIRED,4.52,OFFERED,1,34,Excellent,0,Slow,1,1,100.0,5.0,Hired,1
357,CAND000357,40,2023-02-27,COMPANY WEBSITE,INTERVIEW,3.23,REJECTED,0,8,Good,1,Fast,0,0,100.0,3.0,Rejected,0
358,CAND000358,3,2025-12-03,LINKEDIN,INTERVIEW,2.99,HOLD,0,12,Average,1,Fast,0,0,100.0,1.0,On Hold,0
359,CAND000359,89,2024-01-14,NAUKRI,INTERVIEW,4.1,REJECTED,0,57,Excellent,0,Slow,1,0,100.0,6.0,Rejected,1
360,CAND000360,74,2023-01-08,COMPANY WEBSITE,INTERVIEW,4.03,HOLD,0,43,Excellent,0,Slow,1,0,100.0,3.0,On Hold,1
361,CAND000361,9,2024-07-12,AGENCY,APPLIED,1.63,REJECTED,0,26,Poor,0,Normal,0,0,98.45,4.0,Rejected,0
362,CAND000362,7,2025-04-27,REFERRAL,INTERVIEW,4.62,HOLD,0,56,Excellent,0,Slow,1,0,100.0,2.0,On Hold,1
363,CAND000363,33,2023-08-08,LINKEDIN,APPLIED,1.74,HOLD,0,43,Poor,0,Slow,0,0,83.1,1.0,On Hold,1
364,CAND000364,4,2025-09-16,AGENCY,APPLIED,1.33,HOLD,0,38,Poor,0,Slow,0,0,81.95,4.0,On Hold,1
365,CAND000365,46,2025-11-05,LINKEDIN,INTERVIEW,2.94,REJECTED,0,59,Average,0,Slow,0,0,85.1,1.0,Rejected,1
366,CAND000366,34,2025-07-12,AGENCY,INTERVIEW,2.71,REJECTED,0,33,Average,0,Slow,0,0,100.0,4.0,Rejected,1
367,CAND000367,97,2023-07-15,LINKEDIN,INTERVIEW,4.56,REJECTED,0,11,Excellent,1,Fast,1,0,100.0,1.0,Rejected,0
368,CAND000368,92,2023-09-22,COMPANY WEBSITE,HIRED,3.16,OFFERED,1,25,Good,0,Normal,0,1,100.0,3.0,Hired,0
369,CAND000369,11,2025-07-31,COMPANY WEBSITE,HIRED,2.26,OFFERED,1,30,Average,0,Normal,0,1,100.0,3.0,Hired,0
370,CAND000370,76,2024-04-20,AGENCY,APPLIED,1.98,REJECTED,0,34,Poor,0,Slow,0,0,95.7,4.0,Rejected,1
371,CAND000371,62,2025-09-07,REFERRAL,HIRED,4.62,OFFERED,1,57,Excellent,0,Slow,1,1,100.0,2.0,Hired,1
372,CAND000372,75,2025-08-10,AGENCY,INTERVIEW,4.37,HOLD,0,17,Excellent,0,Normal,1,0,100.0,4.0,On Hold,0
